"Id","OrderId","PricebookEntryId","Product2Id","Quantity","UnitPrice"
"802B0000000mgamIAA","801B0000000LynfIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","83.0","1323.0"
"802B0000000mganIAA","801B0000000LyngIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","70.0","1323.0"
"802B0000000mgaoIAA","801B0000000LynhIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","70.0","1323.0"
"802B0000000mgapIAA","801B0000000LyniIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","72.0","1323.0"
"802B0000000mgaqIAA","801B0000000LynjIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","74.0","1323.0"
"802B0000000mgarIAA","801B0000000LynkIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","81.0","1323.0"
"802B0000000mgasIAA","801B0000000LynlIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","69.0","1323.0"
"802B0000000mgatIAA","801B0000000LynmIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","84.0","1323.0"
"802B0000000mgauIAA","801B0000000LynnIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","79.0","1323.0"
"802B0000000mgavIAA","801B0000000LynoIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","81.0","1323.0"
"802B0000000mgawIAA","801B0000000LynpIAC","01uB00000011k0cIAA","01tB0000000mFnqIAE","77.0","1323.0"
"802B0000000mgaxIAA","801B0000000LyhMIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","13.0","1700.0"
"802B0000000mgayIAA","801B0000000LyhNIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgazIAA","801B0000000LyhOIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgb0IAA","801B0000000LyhPIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgb1IAA","801B0000000LyhQIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","13.0","1700.0"
"802B0000000mgb2IAA","801B0000000LyhRIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","14.0","1700.0"
"802B0000000mgb3IAA","801B0000000LyhSIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","14.0","1700.0"
"802B0000000mgb4IAA","801B0000000LyhTIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","14.0","1700.0"
"802B0000000mgb5IAA","801B0000000LyhUIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgb6IAA","801B0000000LyhVIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgb7IAA","801B0000000LyhWIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","15.0","1700.0"
"802B0000000mgb8IAA","801B0000000LyhXIAS","01uB00000011k0dIAA","01tB0000000mFnvIAE","14.0","1700.0"
"802B0000000mgb9IAA","801B0000000LyOIIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbAIAQ","801B0000000LyOJIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbBIAQ","801B0000000LyOKIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbCIAQ","801B0000000LyOLIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbDIAQ","801B0000000LyOMIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbEIAQ","801B0000000LyONIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbFIAQ","801B0000000LyOOIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mgbGIAQ","801B0000000LyOPIA0","01uB00000011k0KIAQ","01tB0000000mFnVIAU","3.0","13650.0"
"802B0000000mhPHIAY","801B0000000LyYHIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","41.0","752.0"
"802B0000000mhPIIAY","801B0000000LyYIIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","38.0","752.0"
"802B0000000mhPJIAY","801B0000000LyYJIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","36.0","752.0"
"802B0000000mhPKIAY","801B0000000LyYKIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","36.0","752.0"
"802B0000000mhPLIAY","801B0000000LyYLIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","42.0","752.0"
"802B0000000mhPMIAY","801B0000000LyYMIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","42.0","752.0"
"802B0000000mhPNIAY","801B0000000LyYNIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","41.0","752.0"
"802B0000000mhPOIAY","801B0000000LyYOIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","43.0","752.0"
"802B0000000mhPPIAY","801B0000000LyYPIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","40.0","752.0"
"802B0000000mhPQIAY","801B0000000LyYQIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","45.0","752.0"
"802B0000000mhPRIAY","801B0000000LyYRIA0","01uB00000011k0aIAA","01tB0000000mFnuIAE","41.0","752.0"
"802B0000000mhPSIAY","801B0000000LzLiIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPTIAY","801B0000000LzLjIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPUIAY","801B0000000LzLkIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPVIAY","801B0000000LzLlIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","9.0","6072.0"
"802B0000000mhPWIAY","801B0000000LzLmIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPXIAY","801B0000000LzLnIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","9.0","6072.0"
"802B0000000mhPYIAY","801B0000000LzLoIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","9.0","6072.0"
"802B0000000mhPZIAY","801B0000000LzLpIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPaIAI","801B0000000LzLqIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","9.0","6072.0"
"802B0000000mhPbIAI","801B0000000LzLrIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPcIAI","801B0000000LzLsIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPdIAI","801B0000000LzLtIAK","01uB00000011k0NIAQ","01tB0000000mFnsIAE","10.0","6072.0"
"802B0000000mhPeIAI","801B0000000LzYyIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","172.0","800.0"
"802B0000000mhPfIAI","801B0000000LzYzIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","192.0","800.0"
"802B0000000mhPgIAI","801B0000000LzZ0IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","205.0","800.0"
"802B0000000mhPhIAI","801B0000000LzZ1IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","183.0","800.0"
"802B0000000mhPiIAI","801B0000000LzZ2IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","213.0","800.0"
"802B0000000mhPjIAI","801B0000000LzZ3IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","199.0","800.0"
"802B0000000mh46IAA","801B0000000LyTwIAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh47IAA","801B0000000LyTxIAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh48IAA","801B0000000LyTyIAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh49IAA","801B0000000LyTzIAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4AIAQ","801B0000000LyU0IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4BIAQ","801B0000000LyU1IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4CIAQ","801B0000000LyU2IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh4DIAQ","801B0000000LyU3IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh4EIAQ","801B0000000LyU4IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4FIAQ","801B0000000LyU5IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4GIAQ","801B0000000LyU6IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4HIAQ","801B0000000LyU7IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4IIAQ","801B0000000LyU8IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh4JIAQ","801B0000000LyU9IAK","01uB00000011k0UIAQ","01tB0000000mFnlIAE","9.0","4255.0"
"802B0000000mh4KIAQ","801B0000000LyUAIA0","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh4LIAQ","801B0000000LyUBIA0","01uB00000011k0UIAQ","01tB0000000mFnlIAE","8.0","4255.0"
"802B0000000mh4MIAQ","801B0000000LyqAIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4NIAQ","801B0000000LyqBIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4OIAQ","801B0000000LyqCIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4PIAQ","801B0000000LyqDIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4QIAQ","801B0000000LyqEIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4RIAQ","801B0000000LyqFIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4SIAQ","801B0000000LyjCIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","14.0","728.0"
"802B0000000mh4TIAQ","801B0000000LyjDIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4UIAQ","801B0000000LyjEIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4VIAQ","801B0000000LyqGIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4WIAQ","801B0000000LyqHIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4XIAQ","801B0000000LyqIIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mhBSIAY","801B0000000LyNGIA0","01uB00000011k0NIAQ","01tB0000000mFnsIAE","3.0","6072.0"
"802B0000000mhBTIAY","801B0000000LzFiIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBUIAY","801B0000000LzFjIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBVIAY","801B0000000LzFkIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBWIAY","801B0000000LzFlIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBXIAY","801B0000000LzFmIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBYIAY","801B0000000LzFnIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBZIAY","801B0000000LzFoIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBaIAI","801B0000000LzFpIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBbIAI","801B0000000LzFqIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBcIAI","801B0000000LzFrIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBdIAI","801B0000000LzFsIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBeIAI","801B0000000LzFtIAK","01uB00000011k0PIAQ","01tB0000000mFntIAE","6.0","4275.0"
"802B0000000mhBfIAI","801B0000000LyurIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBgIAI","801B0000000LyusIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBhIAI","801B0000000LyutIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBiIAI","801B0000000LyuuIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBjIAI","801B0000000LyuvIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBkIAI","801B0000000LyuwIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBlIAI","801B0000000LyuxIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBmIAI","801B0000000LyuyIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBnIAI","801B0000000LyuzIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhBoIAI","801B0000000LyoKIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","35.0","830.0"
"802B0000000mhBpIAI","801B0000000LyoLIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","36.0","830.0"
"802B0000000mhBqIAI","801B0000000LyoMIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","40.0","830.0"
"802B0000000mhBrIAI","801B0000000LyoNIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","33.0","830.0"
"802B0000000mhBsIAI","801B0000000LyoOIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","37.0","830.0"
"802B0000000mhBtIAI","801B0000000LyoPIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","36.0","830.0"
"802B0000000mhINIAY","801B0000000LybTIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","43.0","696.0"
"802B0000000mhIOIAY","801B0000000LybUIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","46.0","696.0"
"802B0000000mhIPIAY","801B0000000LybVIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","46.0","696.0"
"802B0000000mhIQIAY","801B0000000LybWIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","47.0","696.0"
"802B0000000mhIRIAY","801B0000000LybXIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","41.0","696.0"
"802B0000000mhISIAY","801B0000000LySqIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","96.0","850.0"
"802B0000000mhITIAY","801B0000000LySrIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","107.0","850.0"
"802B0000000mhIUIAY","801B0000000LySsIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","106.0","850.0"
"802B0000000mhIVIAY","801B0000000LyStIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","114.0","850.0"
"802B0000000mhIWIAY","801B0000000LySuIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","110.0","850.0"
"802B0000000mhIXIAY","801B0000000LySvIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","99.0","850.0"
"802B0000000mhIYIAY","801B0000000LySwIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","120.0","850.0"
"802B0000000mhIZIAY","801B0000000LySxIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","97.0","850.0"
"802B0000000mhIaIAI","801B0000000LySyIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","98.0","850.0"
"802B0000000mhIbIAI","801B0000000LySzIAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","110.0","850.0"
"802B0000000mhIcIAI","801B0000000LyT0IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","116.0","850.0"
"802B0000000mhIdIAI","801B0000000LyT1IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","106.0","850.0"
"802B0000000mhIeIAI","801B0000000LyWoIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","7.0","3192.0"
"802B0000000mhIfIAI","801B0000000LyWpIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","8.0","3192.0"
"802B0000000mhIgIAI","801B0000000LyWqIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","8.0","3192.0"
"802B0000000mhIhIAI","801B0000000LyWrIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","7.0","3192.0"
"802B0000000mhIiIAI","801B0000000LyWsIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","7.0","3192.0"
"802B0000000mhIjIAI","801B0000000LyWtIAK","01uB00000011k0TIAQ","01tB0000000mFnkIAE","8.0","3192.0"
"802B0000000mhIkIAI","801B0000000LyT2IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","99.0","850.0"
"802B0000000mhIlIAI","801B0000000LyT3IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","104.0","850.0"
"802B0000000mhImIAI","801B0000000LyT4IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","117.0","850.0"
"802B0000000mhInIAI","801B0000000LyT5IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","100.0","850.0"
"802B0000000mhIoIAI","801B0000000LyT6IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","119.0","850.0"
"802B0000000mhPkIAI","801B0000000LzZ4IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","179.0","800.0"
"802B0000000mhPlIAI","801B0000000LzZ5IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","193.0","800.0"
"802B0000000mhPmIAI","801B0000000LzZ6IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","188.0","800.0"
"802B0000000mhPnIAI","801B0000000LzZ7IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","186.0","800.0"
"802B0000000mhPoIAI","801B0000000LzZ8IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","206.0","800.0"
"802B0000000mhPpIAI","801B0000000LzZ9IAK","01uB00000011k0bIAA","01tB0000000mFnpIAE","216.0","800.0"
"802B0000000mhPqIAI","801B0000000Lyv0IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","14.0","7500.0"
"802B0000000mhPrIAI","801B0000000Lyv1IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","14.0","7500.0"
"802B0000000mhPsIAI","801B0000000Lyv2IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","14.0","7500.0"
"802B0000000mhPtIAI","801B0000000Lyv3IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","13.0","7500.0"
"802B0000000mhPuIAI","801B0000000Lyv4IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","13.0","7500.0"
"802B0000000mhPvIAI","801B0000000Lyv5IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","12.0","7500.0"
"802B0000000mhPwIAI","801B0000000Lyv6IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","14.0","7500.0"
"802B0000000mhPxIAI","801B0000000Lyv7IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","13.0","7500.0"
"802B0000000mhPyIAI","801B0000000Lyv8IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","13.0","7500.0"
"802B0000000mhPzIAI","801B0000000Lyv9IAC","01uB00000011k0OIAQ","01tB0000000mFnwIAE","13.0","7500.0"
"802B0000000mhQ0IAI","801B0000000LyvAIAS","01uB00000011k0OIAQ","01tB0000000mFnwIAE","14.0","7500.0"
"802B0000000mhQ1IAI","801B0000000LyvBIAS","01uB00000011k0OIAQ","01tB0000000mFnwIAE","12.0","7500.0"
"802B0000000mhQ2IAI","801B0000000LzIiIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQ3IAI","801B0000000LzIjIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","7.0","4322.0"
"802B0000000mhQ4IAI","801B0000000LzIkIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","7.0","4322.0"
"802B0000000mhQ5IAI","801B0000000LzIlIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","7.0","4322.0"
"802B0000000mhQ6IAI","801B0000000LzImIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQ7IAI","801B0000000LzInIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQ8IAI","801B0000000LzIoIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQ9IAI","801B0000000LzIpIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQAIAY","801B0000000LzIqIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQBIAY","801B0000000LzIrIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","8.0","4322.0"
"802B0000000mhQCIAY","801B0000000LzIsIAK","01uB00000011k0WIAQ","01tB0000000mFnnIAE","7.0","4322.0"
"802B0000000mh4YIAQ","801B0000000LyqJIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4ZIAQ","801B0000000LyqKIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4aIAA","801B0000000LyqLIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4bIAA","801B0000000LyqMIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4cIAA","801B0000000LyqNIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4dIAA","801B0000000LyqOIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4eIAA","801B0000000LyqPIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4fIAA","801B0000000LyqQIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4gIAA","801B0000000LyqRIAS","01uB00000011k0MIAQ","01tB0000000mFnrIAE","5.0","6750.0"
"802B0000000mh4hIAA","801B0000000LyjFIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","14.0","728.0"
"802B0000000mh4iIAA","801B0000000LyjGIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4jIAA","801B0000000LyjHIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4kIAA","801B0000000LyjIIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4lIAA","801B0000000LyjJIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","14.0","728.0"
"802B0000000mh4mIAA","801B0000000LyjKIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4nIAA","801B0000000LyjLIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4oIAA","801B0000000LyjMIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4pIAA","801B0000000LyjNIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","14.0","728.0"
"802B0000000mh4qIAA","801B0000000LyjOIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4rIAA","801B0000000LyjPIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4sIAA","801B0000000LyjQIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","13.0","728.0"
"802B0000000mh4tIAA","801B0000000LyjRIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","14.0","728.0"
"802B0000000mh4uIAA","801B0000000LyjSIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4vIAA","801B0000000LyjTIAS","01uB00000011k0aIAA","01tB0000000mFnuIAE","15.0","728.0"
"802B0000000mh4wIAA","801B0000000LzALIA0","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3486.0"
"802B0000000mh4xIAA","801B0000000LzAMIA0","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3486.0"
"802B0000000mh4yIAA","801B0000000LzANIA0","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3486.0"
"802B0000000mh4zIAA","801B0000000LzAOIA0","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3486.0"
"802B0000000mh50IAA","801B0000000LzAPIA0","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3486.0"
"802B0000000mhBuIAI","801B0000000LyoQIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","36.0","830.0"
"802B0000000mhBvIAI","801B0000000LyoRIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","41.0","830.0"
"802B0000000mhBwIAI","801B0000000LyoSIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","34.0","830.0"
"802B0000000mhBxIAI","801B0000000LyoTIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","38.0","830.0"
"802B0000000mhByIAI","801B0000000LyoUIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","39.0","830.0"
"802B0000000mhBzIAI","801B0000000LyoVIAS","01uB00000011k0bIAA","01tB0000000mFnpIAE","39.0","830.0"
"802B0000000mhC0IAI","801B0000000LyuoIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhC1IAI","801B0000000LyupIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhC2IAI","801B0000000LyuqIAC","01uB00000011k0LIAQ","01tB0000000mFnWIAU","2.0","18040.0"
"802B0000000mhC3IAI","801B0000000Lz0QIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
"802B0000000mhC4IAI","801B0000000Lz0RIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
"802B0000000mhC5IAI","801B0000000Lz0SIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
"802B0000000mhC6IAI","801B0000000Lz0TIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
"802B0000000mhC7IAI","801B0000000Lz0UIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
"802B0000000mhC8IAI","801B0000000Lz0VIAS","01uB00000011k0TIAQ","01tB0000000mFnkIAE","3.0","3066.0"
